mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
60.81157906850179,2.350100369279285,4.427898645401001,0.1947074947563159,True,,entropy,17,sqrt,4,5,122,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 122}",0.588851360645607,0.5906950786437601,0.5926485602051252,0.5907316664981641,0.0015504161004966583,41
10.881015141805014,0.796565060467827,0.38889869054158527,0.03471186555081978,False,,entropy,13,sqrt,1,4,18,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 18}",0.5942775054549546,0.5962349651813132,0.5982842161371029,0.5962655622577903,0.0016358758629405109,33
259.3016628424327,4.33766938325892,2.249121109644572,0.0421772277509884,True,,log_loss,17,,4,7,129,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 17, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 129}",0.5927073731555849,0.5959175495617874,0.5971139749642225,0.5952462992271982,0.0018605496739291204,35
62.907063007354736,2.70115264376134,4.503416140874227,0.12395529928586671,True,balanced,log_loss,18,log2,4,5,121,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 121}",0.5846391614773762,0.5876256317904722,0.5889303213462136,0.5870650382046874,0.0017961462693402985,44
48.78136968612671,1.3879634425707086,3.834996541341146,0.0697868032508656,False,,log_loss,19,log2,2,3,63,"{'bootstrap': False, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 19, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 63}",0.570006783166509,0.5699535839243957,0.572361477378053,0.5707739481563192,0.0011227627568441284,48
53.09395329157511,2.4200577280929205,1.8232604662577312,0.11800293114646009,True,balanced,gini,10,sqrt,4,2,151,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 151}",0.5964649425403286,0.5993849746821462,0.6020177813694325,0.5992892328639691,0.0022679476239266857,23
38.80682881673177,4.413626078585001,0.9977072874704996,0.012731342519823819,True,balanced,log_loss,4,sqrt,4,2,185,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 185}",0.596301633089921,0.5997435078460187,0.6030175454037554,0.5996875621132317,0.002742045099986616,2
82.39292033513387,7.615449079288182,4.07658839225769,0.5519390983402617,False,,log_loss,15,log2,2,7,118,"{'bootstrap': False, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 118}",0.5922120019910704,0.5936385824445377,0.5957695379375556,0.5938733741243879,0.001461816416273212,37
6.736403624216716,0.5856518242437694,0.1920910676320394,0.004108796054833179,True,balanced,log_loss,3,sqrt,2,2,37,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 37}",0.596880619709093,0.5995413898764914,0.6023541892554973,0.5995920662803605,0.0022348627054419603,9
3.844215472539266,0.3533873971792302,0.14570959409077963,0.011123659921875853,True,balanced,gini,6,sqrt,4,4,13,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 13}",0.5960708527183478,0.599738076296265,0.6019153049267099,0.5992414113137742,0.0024116954592957236,24
61.972614685694374,2.987227746008534,5.855728387832642,0.13994353043420282,True,balanced,gini,18,log2,1,7,126,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 126}",0.5799004074579324,0.5808484838945798,0.5831954124794816,0.581314767943998,0.0013849982272106545,46
63.04309217135111,5.350662650436179,1.2945598761240642,0.054506088684048076,False,,gini,6,sqrt,1,7,190,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 190}",0.5964745146053781,0.6000466723715786,0.6025277283285169,0.5996829717684912,0.0024845600134984764,3
15.222969849904379,1.0480767267386106,0.24949145317077637,0.011059300978201634,True,,gini,2,,4,3,34,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 34}",0.5941150359149008,0.5969644448985902,0.5990362044808671,0.5967052284314528,0.0020174026033971328,32
13.496985912322998,1.8888516105918782,0.31243308385213214,0.08342467764008284,False,,entropy,4,log2,4,3,41,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 41}",0.5964399885609686,0.5993567781633233,0.6029593492290841,0.5995853719844587,0.0026664217260264625,10
57.47619183858236,1.9643644471523467,0.530997117360433,0.012848114409178905,True,balanced,log_loss,3,,3,3,139,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 139}",0.5973926106118707,0.5998798121880129,0.6015157274314856,0.599596050077123,0.001695172317441594,7
